id;Académie;title;short_desc;lat;lon;zone;infos;services;contact;address;mail;phone;openingHours;internetUrl;appointmentUrl;virtualVisitUrl;crousAndGoUrl;albumUrl;bookingUrl;troubleshootingUrl;house_services;images;coord_gps;services_residence
1278;Créteil;Résidence de l'ENSA Paris-Est;;48.840786;2.593554;Marne-la-Vallée;"<p>Idéalement située sur le Campus Descartes, cette résidence propose 171 logements.</p>
<p>Un Rez-de-Chaussée traversant offre tous les services nécessaires a la vie étudiante : Un foyer/cafétéria, une salle de sport, une salle collective de travail, une laverie.</p>
<p>Les logements sont desservis par des coursives intérieures donnant sur un ATRIUM couvert.</p>
<p><strong>T1 :</strong> 17 à 25m² / 368 à 507€</p>
<p><strong>T2 :</strong> 45m² (logement entier) / 475€ par personne</p>
<p><strong>T4 colocation :</strong> 85m² (logement entier) / 416€ par personne</p>
<p style=""font-weight: 400;""><strong>Accès</strong></p>
<ul style=""font-weight: 400;"">
<li><strong>Bus</strong> 312 - 213 - </li>
<li><strong>Métro RER A : </strong>arrêt Noisy-champs</li>
</ul>
<p style=""font-weight: 400;""> </p>";"Atrium
Connexion internet haut débit
Salle de sport
Salle détente
Laverie
Salles d'études
Local vélos
Parking
Contrôle d'accès sécurisé
Ascenseur
Accès personne en situation de handicap";"<p>Résidence de l'Ensa Paris-Est<br />Tél : 01.64.68.18.99<br />E-mail : <a href=""mailto:residence.champs-sur-marne@crous-creteil.fr"">residence.champs-sur-marne@crous-creteil.fr</a></p>
<p> </p>
<p> </p>
<p> </p>";24 Boulevard Newton 77420 Champs-sur-Marne;residence.champs-sur-marne@crous-creteil.fr;01.64.68.18.99;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;;;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Bagagerie"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20240315_744b3a7_20221028_171405.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240315_6200373_ENSAVT_T1_04.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240315_c5658af_ENSAVT_T1_03.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240315_aea9e5e_20221028_171405.png""]}";48.840786, 2.593554;<ul><li>Accessible PMR</li><li>Logement adaptable</li><li>Parking PMR</li><li>Ascenseur</li><li>Parking</li><li>Bagagerie</li><li>Garage à vélos</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de détente</li><li>Salle de travail</li><li>Salle de sport</li><li>Surveillance</li><li>Sécurité</li><li>Distribution protections périodiques</li></ul>
207;Versailles;Résidence Le Square de l'Échiquier;Cergy-Pontoise;49.0482978821;2.02688694;Val-d'Oise;"<p><strong style=""color: #e20517;"">Description<br /></strong>Résidence universitaire nouvellement réhabilitée, située à proximité du centre-ville, du cinéma et à 5 minutes à pied de la gare RER A Cergy Saint-Christophe.</p>
<p><strong style=""color: #e20517;"">Équipements</strong><br /> Elle comprend 221 studios et 8 logements en colocation.<br />Chaque studio dispose d’une kitchenette et d’une douche individuelle.<br />Chaque étudiant dispose de sa propre chambre dans les logements en colocation. La kitchenette et l’espace convivial sont communs aux 2 étudiants.</p>
<p><strong style=""color: #e20517;"">Accès</strong><br /> Gare : Cergy Saint-Christophe (RER A).</p>
<p><strong style=""color: #e20517;"">Tarif</strong><br />De 345 € à 394 €, loyer toutes charges comprises (eau, EDF, chauffage et internet) </p>";"Wifi 
   Laverie 
  salle de sport 
  Gardiennage 
  Vidéo-surveillance";"<h2>Résidence Le Square de l'échiquier</h2>
<p><strong>9, square de l'échiquier - 95 800 Cergy-Pontoise</strong></p>
<p>Tél. : 01 75 39 88 42</p>
<p>Mél : <a href=""mailto:residence.neuville@crous-versailles.fr"">residence.lacroix@crous-versailles.fr</a></p>
<p> </p>
<p><strong>Plateforme d’accueil à la résidence Les Linandes Mauves</strong><br />1 rue des Linandes Mauves 95000 Cergy-Pontoise<br />Résidences concernées : Les Chênes d’Or, Les Linandes Mauves, Le Square de l’échiquier, Les Châteaux Saint-Sylvère,<br />La Boucle de l’Oise<br />Lundi au vendredi : de 8h-12h30 à 13h30-17h<br /><strong>></strong> residence.lacroix@crous-versailles.fr<br />Tél. : 01 75 39 88 42</p>";9, square de l'échiquier - 95 800 Cergy-Pontoise;residence.lacroix@crous-versailles.fr;01 75 39 88 42;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;https://www.crous-versailles.fr/logements/1795-2/;https://www.crous-versailles.fr/;"{""house_service"": [""Internet / Wifi"", ""Laverie"", ""Salle de sport"", ""Surveillance / Sécurité""]}";;49.0482978821, 2.02688694;<ul><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de sport</li><li>Surveillance</li><li>Sécurité</li></ul>
209;Versailles;Résidence Les Chênes d’Or;Cergy-Pontoise;49.0380859375;2.073132515;Val-d'Oise;"<p><strong style=""color: #e20517;"">Description<br /></strong>Résidence universitaire située en plein centre-ville, à proximité de l’université de Cergy-Pontoise et du centre-commercial Les 3 fontaines. Elle comprend 45 studios et 54 logements en colocation.</p>
<p><strong style=""color: #e20517;"">Équipement</strong><br /> Un badge est fourni pour accéder à la résidence. <br /><strong>Studios </strong>: chaque étudiant dispose de sa propre chambre, d’une kitchenette et d’une douche individuelle.<br /><strong>Logements en colocation</strong> : chaque étudiant dispose de sa propre chambre. La kitchenette et les sanitaires sont communs aux deux étudiants.</p>
<p><strong style=""color: #e20517;"">Accès</strong><br /> Gare : Cergy-Préfecture. La résidence est également desservie par plusieurs lignes de bus.<br /><br /><strong style=""color: #e20517;"">Tarifs</strong><br />De 292 € à 425 €, loyer toutes charges comprises (eau, chauffage, EDF et internet) </p>";"Wifi 
   Parking 
  Laverie 
  Gardiennage 
  Vidéo-surveillance";"<h2>Résidence Les Chênes d’Or</h2>
<p><strong>7, rue les Chênes d'Or - 95 014 Cergy-Pontoise</strong></p>
<p>Tél. : 01 75 39 88 42</p>
<p>Mél : <a href=""mailto:residence.lacroix@crous-versailles.fr"">residence.lacroix@crous-versailles.fr</a></p>
<p>                </p>
<p><strong>Plateforme d’accueil à la résidence Les Linandes Mauves</strong><br />1 rue des Linandes Mauves 95000 Cergy-Pontoise<br />Résidences concernées : Les Chênes d’Or, Les Linandes Mauves, Le Square de l’échiquier, Les Châteaux Saint-Sylvère,<br />La Boucle de l’Oise<br />Lundi au vendredi : de 8h-12h30 à 13h30-17h<br /><strong>></strong> residence.lacroix@crous-versailles.fr<br />Tél. : 01 75 39 88 42</p>";7, rue les Chênes d'Or - 95 014 Cergy-Pontoise;residence.lacroix@crous-versailles.fr;01 75 39 88 42;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;https://www.crous-versailles.fr/logements/1795-2/;https://www.crous-versailles.fr/;"{""house_service"": [""Parking"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Surveillance / Sécurité""]}";;49.0380859375, 2.073132515;<ul><li>Parking</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de détente</li><li>Surveillance</li><li>Sécurité</li></ul>
219;Versailles;Résidence Le Vieux Pozzo;Saint-Cloud;48.8452682495;2.2163643837;Hauts-de-Seine;"<p><strong style=""color: #e20517;"">Description</strong><br /> Résidence universitaire située dans un quartier résidentiel calme, à proximité du centre-ville, des transports en commun et des campus de Paris Nanterre et de l'université Versailles-St Quentin.</p>
<p>Elle comprend 158 studios, dont 7 sont accessibles aux personnes à mobilité réduite, et de 8 appartements.<br /><br /></p>
<p><strong style=""color: #e20517;"">Équipements</strong><br /> Chacun des logements dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet à haut-débit.<br /><br /></p>
<p><strong style=""color: #e20517;"">Accès</strong><br /> Gare SNCF : Saint-Cloud <br />Tramway : Parc de Saint-Cloud (ligne T2)<br /><br /></p>
<p><strong style=""color: #e20517;"">Tarif</strong><br />De 562 € à 583 €, loyer toutes charges comprises (eau, EDF, chauffage et internet) </p>";"Salle de travail 
  Salles de détente dont             une dispose d'une télévision 
  Cuisine 
  Wifi 
  Laverie 
  Gardiennage 
  Vidéo-surveillance";"<h2>Résidence de Saint-Cloud</h2>
<p>2, avenue Pozzo di Borgo - 92 210 Saint-Cloud</p>
<p>Téléphone : 01 80 73 04 00<br />Mél : <a href=""mailto:residence.st-cloud@crous-versailles.fr"">residence.stcloud@crous-versailles.fr</a></p>
<p><strong>Accueil<br /></strong>Du lundi au vendredi de 9h à 17h</p>";2, avenue Pozzo di Borgo - 92 210 Saint-Cloud;residence.stcloud@crous-versailles.fr;01 80 73 04 00;;https://www.crous-versailles.fr;https://www.crous-versailles.fr/;;;;https://www.crous-versailles.fr/logements/1795-2/;https://www.crous-versailles.fr/;"{""house_service"": [""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Salle TV"", ""Surveillance / Sécurité""]}";;48.8452682495, 2.2163643837;<ul><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de détente</li><li>Salle de travail</li><li>Salle TV</li><li>Surveillance</li><li>Sécurité</li></ul>
223;Versailles;Résidence Marguerite Yourcenar;Évry;48.6238670349;2.4252643585;Essonne;"<p><strong style=""color: #e20517;"">Description</strong><br /> Résidence universitaire située au sein du campus universitaire d’Évry, à proximité du centre commercial Évry 2 et du parc des Coquibus. Elle comprend 200 T1. Possibilité de loger des apprentis du CFA Évry.</p>
<p><strong style=""color: #e20517;"">Équipement</strong><br /> Un badge permet d’accéder à la résidence. Chacun des logements dispose d’une kitchenette, d’une douche individuelle et d’un accès à Internet.<br /><br /></p>
<p><strong style=""color: #e20517;"">Accès</strong><br /> Gare : Évry-Courcouronnes (RER D)<br />Bus : à 5 min<br /><br /></p>
<p><strong style=""color: #e20517;"">Tarif</strong><br /> De 357 € à 530 € , loyer toutes charges comprises (eau, EDF, chauffage et internet) </p>";"Laverie 
  Salles de détente 
  Salles de travail 
  Wifi 
  Gardiennage 
  Vidéo-surveillance 
  Rack vélo";"<h2>Résidence Marguerite Yourcenar</h2>
<p><strong>15, rue André Lalande - 91000 Évry</strong></p>
<p><strong>Téléphone</strong> : 01 60 91 72 22 ou 01 60 91 72 23 ou 01 60 91 72 25 ou 01 60 91 72 26</p>
<p><strong>Mél</strong> : <a href=""mailto:residence.marguerite-yourcenar@crous-versailles.fr"">plateforme.evry@crous-versailles.fr</a></p>
<p> </p>
<p><strong>Accueil<br /></strong><br /><strong>À la plateforme Le Dragueur</strong><br />Lundi, mardi, jeudi : de 8h-18h<br />Mercredi : de 8h-12h<br />Vendredi : de 8h-17h<br />4, allée Jean Rostand - 91 000 Évry</p>";15, rue André Lalande - 91 000 Évry;plateforme.evry@crous-versailles.fr;01 60 91 72 22 ou 01 60 91 72 23;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;https://www.crous-versailles.fr/logements/1795-2/;https://www.crous-versailles.fr/;"{""house_service"": [""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.6238670349, 2.4252643585;<ul><li>Garage à vélos</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de détente</li><li>Salle de travail</li><li>Surveillance</li><li>Sécurité</li></ul>
233;Versailles;Résidence La Fresque;Versailles;48.8112220764;2.1460649967;Yvelines;"<p><strong style=""color: #e20517;"">Description</strong><br /> Résidence universitaire située aux portes de l’UFR des sciences de l’Université de Versailles-Saint-Quentin-en-Yvelines, dans le quartier résidentiel de Clagny-Glatigny et non loin du centre-ville et de la forêt domaniale de Fausses Reposes.</p>
<p>Elle comprend 60 studios (de 17 à 25,30 m²), tous accessibles aux personnes à mobilité réduite.<br /><br /></p>
<p><strong style=""color: #e20517;"">Équipements</strong><br /> Chacun des studios dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet à haut-débit.<br /><br /></p>
<p><strong style=""color: #e20517;"">Accès</strong><br /> Gare : Versailles Rive-Droite<br />Bus : Arrêt de bus ligne 4 Richard Mique<br /><br /></p>
<p><strong style=""color: #e20517;"">Tarif </strong><br />456 € à 570 €, loyer toutes charges comprises (eau, EDF, chauffage et internet).</p>";"Salles de travail 
  Salles de détente 
  Laverie 
  Local à vélos 
  Wifi 
  Parking à réserver 
  Gardiennage 
  Vidéo-surveillance";"<h2>Résidence La Fresque</h2>
<p>10, rue Edmé Bouchardon - 78 000 Versailles</p>
<p>Tél. : 01 80 73 04 00</p>
<p>Mél : <a href=""https://admin-v2.crous-mobile.fr/residence.vauban@crous-versailles.fr""> residence.la-fresque@crous-versailles.fr </a></p>
<p><strong>Accueil<br /></strong><br />À la plateforme située au 2, rue Pozzo di Borgo - 92 210 Saint-Cloud <br />Du lundi au vendredi de 9h à 17h</p>";10, rue Edmé Bouchardon - 78 000 Versailles;residence.la-fresque@crous-versailles.fr;01 80 73 04 00;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;;https://www.crous-versailles.fr/;"{""house_service"": [""Parking"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Surveillance / Sécurité""]}";"{""url"": ""https://admin-v2.crous-mobile.fr//media/house/20230109_a66105b_VSQ-La-Fresque-int_Crous_Versailles.jpg""}";48.8112220764, 2.1460649967;<ul><li>Parking</li><li>Garage à vélos</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle polyvalente</li><li>Surveillance</li><li>Sécurité</li></ul>
235;Versailles;Résidence René Cassin;Élancourt;48.7681694031;1.9499287605;Yvelines;"<p><strong style=""color: #e20517;"">Description</strong><br /> Résidence universitaire située au-dessus de l’hôtel de ville, dans un quartier du centre-ville particulièrement animé (commerces, restaurants, cinéma, pharmacie...), à proximité d'un secteur d'implantation de nombreuses entreprises et de centres de recherches et dans un cadre agréable pour la vie estudiantine.</p>
<p>Elle comprend 161 studios (de 16 à 25 m²), dont 23 sont accessibles aux personnes à mobilité réduite. <br /><br /></p>
<p><strong style=""color: #e20517;"">Équipements</strong><br /> Chacun des studios dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet à haut-débit.<br /><br /></p>
<p><strong style=""color: #e20517;"">Accès</strong><br /> Gare : La Verrière depuis La Défense ou Saint-Quentin-en-Yvelines. <br />Bus : plusieurs lignes de bus desservent la résidence. Arrêt de bus Franche-Comté Bourgogne.<br /><br /></p>
<p><strong style=""color: #e20517;"">Tarifs</strong><br /> de 333 € à 447 €, loyer toutes charges comprises (eau, EDF, chauffage et internet) </p>";"Salles de travail 
  Salle de détente 
  Laverie 
  Local à vélos 
  Wifi 
  Parking 
  Ascenseurs 
  Gardiennage 
  Vidéo-surveillance";"<h2>Résidence René Cassin</h2>
<p>4, place Pierre Mendès-France - 78 990 Élancourt</p>
<p>Tél. : 01 80 73 04 00</p>
<p>Mél : <a href=""mailto:residence.rene-cassin@crous-versailles.fr"">residence.rene-cassin@crous-versailles.fr</a></p>
<p><strong>Accueil<br /></strong>À la plateforme située au 2, rue Pozzo di Borgo - 92 210 Saint-Cloud <br />Du lundi au vendredi de 9h à 17h</p>";4, place Pierre Mendès-France - 78 990 Élancourt.;residence.rene-cassin@crous-versailles.fr;01 80 73 04 00;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;https://www.crous-versailles.fr/logements/1795-2/;https://www.crous-versailles.fr/;"{""house_service"": [""Ascenseur"", ""Parking"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Surveillance / Sécurité""]}";"{""url"": ""https://admin-v2.crous-mobile.fr//media/house/20230109_6b5ffa2_VSQ-Rene-Cassin-Elancourt-int_Crous_Versailles.jpg""}";48.7681694031, 1.9499287605;<ul><li>Ascenseur</li><li>Parking</li><li>Garage à vélos</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle polyvalente</li><li>Surveillance</li><li>Sécurité</li></ul>
1184;Versailles;Résidence Les Linandes Mauves et l'extension;Cergy-Pontoise;49.0427703857;2.0711619854;Val-d'Oise;"<p><strong style=""color: #e20517;"">Description</strong><br /> Résidence universitaire située en plein centre-ville, à proximité de l’université de Cergy-Pontoise et du centre-commercial Les 3 fontaines.<br />Elle comprend 61 logements en colocation, dont 5 sont accessibles aux personnes à mobilité réduite.</p>
<p><strong style=""color: #e20517;"">Équipement</strong><br /> Chacun des studios dispose d’une kitchenette, d’une douche individuelle et d’un accès à internet à haut-débit. Un badge permet d’accéder à la résidence.</p>
<p><strong style=""color: #e20517;"">Accès</strong><br />Gare : Cergy-Préfecture (RER A)</p>
<p><strong style=""color: #e20517;"">Tarifs</strong><br />301 € à 583 €, loyer toutes charges comprises (eau, EDF, chauffage et internet) </p>";"Laverie 
  Parking 
  Wifi 
  Gardiennage 
  Vidéo-surveillance";"<h2>Résidence Les Linandes Mauves et l'Extension</h2>
<p><span style=""font-size: 10pt;""><strong>1, rue des Linandes Mauves - 95 000 Cergy-Pontoise</strong></span></p>
<p><span style=""font-size: 10pt;"">Tél. : 01 75 39 88 42<br /></span></p>
<p><span style=""font-size: 10pt;"">Mél : <a href=""mailto:residence.lacroix@crous-versailles.fr"">residence.lacroix@crous-versailles.fr</a></span></p>
<p> </p>
<p><strong>Accueil<br /><br /></strong>Résidence Les Linandes Mauves et l'Extension<br />1 rue des Linandes Mauves 95 000 Cergy-Pontoise<br />du lundi au vendredi de 8h à 12h30 et de 13h30 à 17h.<br /><br /><strong>Tél.</strong> : 01 75 39 88 42</p>";1, rue des Linandes Mauves - 95 000 Cergy-Pontoise;residence.lacroix@crous-versailles.fr;01 75 39 88 42;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;https://www.crous-versailles.fr/logements/1795-2/;https://www.crous-versailles.fr/;"{""house_service"": [""Parking"", ""Internet / Wifi"", ""Laverie"", ""Surveillance / Sécurité""]}";;49.0427703857, 2.0711619854;<ul><li>Parking</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Surveillance</li><li>Sécurité</li></ul>
1356;Versailles;Résidence Les Écuries Malaquais;;48.839825431928;2.219111659519;Hauts-de-Seine;"<p class=""p1""><strong style=""color: #e20517;"">Description<br /></strong>Résidence universitaire située sur la commune de Saint-Cloud, à proximité de son parc, du centre-ville, des commerces, de la gare ""ligne L"" et du tramway ""ligne T2"" (10 min à pied). La résidence comprend 56 logements; 48 T1 et 8 duplex ainsi qu’une salle de travail collective.</p>
<p class=""p1""> </p>
<p class=""p1""><span class=""s1""><strong style=""color: #e20517;"">Équipements</strong></span><br /> Chaque logement dispose d'une kitchenette, d'une douche, d'un réfrigérateur et de toilettes.</p>
<p class=""p1""> </p>
<p class=""p1""><span class=""s1""><strong style=""color: #e20517;"">Accès</strong></span><br /> Gare : Saint-Cloud ""Ligne L""<br />Tramway : ""Ligne T2""</p>
<p class=""p1""> </p>
<p class=""p1""><span class=""s1""><strong style=""color: #e20517;"">Tarif</strong></span><br /> De 381 € à 749 €, loyer toutes charges comprises (eau, chauffage, électricité et internet) </p>";;"<p class=""p1"">3, avenue du Palais - 92 210 Saint-Cloud</p>
<p class=""p1"">Tél. : 01 80 73 04 00</p>
<p class=""p1"">Mél : <a href=""https://admin-v2.crous-mobile.fr/residence.vauban@crous-versailles.fr""><span class=""s1"">residence.malaquais@crous-versailles.fr</span></a></p>
<p class=""p1""> </p>
<p class=""p1""><strong>Accueil<br /> </strong>À la plateforme située au 2, rue Pozzo di Borgo - 92 210 Saint-Cloud<strong> </strong><br /> Du lundi au vendredi de 9h à 17h</p>";3, avenue du Palais - 92 210 Saint-Cloud;residence.malaquais@crous-versailles.fr;01 80 73 04 00;;https://www.crous-versailles.fr/;https://www.crous-versailles.fr/;;;;;;"{""house_service"": [""Accessible PMR"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Kitchenette individuelle""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20240911_f00c003_Residence-universitaire-crous-versailles-Les-malaquais.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240912_d47f587_Residence-universitaire-crous-versailles-Les-malaquais-chambre.jpg""]}";48.839825431928, 2.219111659519;<ul><li>Accessible PMR</li><li>Garage à vélos</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de travail</li><li>Kitchenette individuelle</li></ul>
383;Créteil;La Tour de l’Illustration;;48.9127006531;2.4200611115;Bobigny;"<p>Idéalement située sur le Campus de Bobigny, elle offre 70 lits, répartis dans 59 logements allant du T1 au T1 bis.</p>
<p><strong>T1 et T1 PMR :</strong> 18m² / 452€<strong><br /></strong></p>
<p><strong>T1 Duplex (pour 2 personnes) : </strong>25 à 35m² / 331€ par personne</p>
<p><strong>T1 Couple : </strong>20 à 25m² / 576€<strong><br /></strong></p>
<p> </p>
<p><span style=""text-decoration: underline; font-size: 12pt;""><strong>Accès</strong></span></p>
<ul>
<li><strong>Bus</strong> 134, 234, 248 (arrêt Les Courtillières),</li>
<li><strong>Métro</strong> ligne 7 (station La Courneuve ou Fort d'Aubervilliers),</li>
<li><strong>Tramway</strong> 1 (arrêt Drancy-Avenir)</li>
</ul>
<p> </p>
<p> </p>";"Connexion internet haut débit
Laverie
Salles d'étude
Local vélos
Parking
Contrôle d'accès sécurisé
Ascenseur
Accès personne en situation de handicap";"<p>La Tour de l’Illustration <br /> Tél : 01.43.11.20.45<br />E-mail : <a href=""mailto:residence.bobigny@crous-creteil.fr"">residence.bobigny@crous-creteil.fr</a></p>";1 Bis rue de Chablis, 93 000 Bobigny;residence.bobigny@crous-creteil.fr;01.43.11.20.45;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;;;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle polyvalente"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20240315_9da4a8d_Bobigny_T1_mezzanine_01.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240315_7bac047_Bobigny_T1_mezzanine_03.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240315_f9f15a1_Bobigny_Duplex_05.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240315_aa7c6ac_Bobigny_Duplex_07.jpg""]}";48.9127006531, 2.4200611115;<ul><li>Accessible PMR</li><li>Logement adaptable</li><li>Parking PMR</li><li>Ascenseur</li><li>Parking</li><li>Garage à vélos</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle polyvalente</li><li>Salle de travail</li><li>Surveillance</li><li>Sécurité</li><li>Distribution protections périodiques</li></ul>
386;Créteil;Résidence Guynemer;;48.9479408264;2.3604938984;Saint-Denis;"<p><span style=""font-size: 10pt;"">Résidence de 140 logements à proximité immédiate de l'université Paris 8 et du métro Sain-Denis Université.<br /></span></p>
<p><span style=""font-size: 10pt;""><strong>T1</strong> : 17 à 22m² / 404€</span></p>
<p><span style=""font-size: 10pt;""><strong>T1 bis</strong> : 30m² / 378€ par personne</span></p>
<p><span style=""font-size: 10pt;""><strong>T2</strong> : 35 à 45m² / 424€ par personne</span></p>
<p> </p>
<p><span style=""text-decoration: underline;""><span style=""font-size: 12pt;""><strong>Accès:</strong></span></span></p>
<ul>
<li><strong>Métro:</strong> ligne 13 (Saint-Denis Université)</li>
<li><strong>Bus: </strong>168- 268- 253- 256- 356- 255- 353</li>
<li><strong>Tramway:</strong> T5 (arrêt Guynemer)</li>
</ul>
<p> </p>";"Laverie
Connexion Internet Haut Débit
Parking
Salles d'étude
Contrôle d'accès sécurisé";"<h4>Résidence Guynemer</h4>
<p>Tél : 01.48.22.15.21<br /> E-mail : <a href=""mailto:residence93-p8@crous-creteil.fr"">residences93-p8@crous-creteil.fr</a></p>";41 rue guynemer - 93200 Saint-Denis;residence93-p8@crous-creteil.fr;01 48 22 15 21;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;;;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;"{""house_service"": [""Boucle auditive"", ""Ascenseur"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;48.9479408264, 2.3604938984;<ul><li>Boucle auditive</li><li>Ascenseur</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de travail</li><li>Surveillance</li><li>Sécurité</li><li>Distribution protections périodiques</li></ul>
395;Créteil;Résidence d’Epinay;;48.9525489807;2.3172140121;Villetaneuse;"<p>Résidence sécurisée de 183 logements située à proximité des commerces et des transports.</p>
<p><strong>T1</strong> : 18 à 20m² / 442€</p>
<p><strong>T2</strong> : 30 à 34m² / 390€ par personne</p>
<p> </p>
<p><span style=""text-decoration: underline;""><span style=""font-size: 12pt;""><strong>Accès:</strong></span></span></p>
<ul>
<li><span style=""font-size: 10pt;""><strong>RER C </strong>arrêt Epinay-sur-Seine</span></li>
<li><span style=""font-size: 10pt;""><strong>Bus</strong> 254 - 361</span></li>
<li><span style=""font-size: 10pt;""><strong>Tramway</strong> T8 arrêt Rose Bertin</span></li>
</ul>
<p> </p>";"Laverie
Connexion Internet
Parking
Accès sécurisé";"<h4>Résidence d’Epinay</h4>
<p>Tél : 01.48.21.86.10<br />E-mail : <a href=""mailto:residences93-p13@crous-creteil.fr"">residences93-p13@crous-creteil.fr</a></p>";6 avenue de la République 93800 Epinay-sur-Seine;residences93-p13@crous-creteil.fr;01 48 21 86 10;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;;;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;"{""house_service"": [""Ascenseur"", ""Parking"", ""Internet / Wifi"", ""Laverie"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;48.9525489807, 2.3172140121;<ul><li>Ascenseur</li><li>Parking</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Surveillance</li><li>Sécurité</li><li>Distribution protections périodiques</li></ul>
397;Créteil;Résidence de Torcy;;48.8406562805;2.6534090042;Marne-la-Vallée;"<p>Résidence de 115 logements située à proximité immédiate du RER A et des commerces.</p>
<p> </p>
<p><strong>T1</strong> : 15 à 28m² / 353 à 559€</p>
<p> </p>
<p><span style=""text-decoration: underline;""><span style=""font-size: 12pt;""><strong>Accès:</strong></span></span></p>
<ul>
<li><strong>RER</strong> A : Torcy</li>
<li><strong>Bus</strong> 211 - 220 - 421</li>
</ul>
<p> </p>";"Laverie
Connexion Internet
Salles d'étude
Accès sécurisé";"<h4>Résidence de Torcy</h4>
<p>Tél : 01.64.68.18.99<br />E-mail : <a href=""mailto:residence.champs-sur-marne@crous-creteil.fr"">residence.champs-sur-marne@crous-creteil.fr</a></p>";20/24 Promenade du Belvèdère 77200 Torcy;residence.champs-sur-marne@crous-creteil.fr;01 64 68 18 99;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;;;;https://www.crous-creteil.fr/;https://www.crous-creteil.fr/;"{""house_service"": [""Parking"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité"", ""Distribution protections périodiques""]}";;48.8406562805, 2.6534090042;<ul><li>Parking</li><li>Internet</li><li>Wifi</li><li>Laverie</li><li>Salle de travail</li><li>Surveillance</li><li>Sécurité</li><li>Distribution protections périodiques</li></ul>
